Date,Adj Close
8/29/2019,36.970455
8/30/2019,37.877304
9/3/2019,37.836826
9/4/2019,37.9016
9/5/2019,38.784157
9/6/2019,39.002777
9/9/2019,38.4198
9/10/2019,38.630318
9/11/2019,38.444092
9/12/2019,38.395508
9/13/2019,38.549347
9/16/2019,38.144508
9/17/2019,38.549347
9/18/2019,38.695099
9/19/2019,38.484573
9/20/2019,38.792259
9/23/2019,38.630318
9/24/2019,38.832745
9/25/2019,38.047344
9/26/2019,37.836826
9/27/2019,37.71537
9/30/2019,38.500767
10/1/2019,38.881321
10/2/2019,38.557446
10/3/2019,39.059456
10/4/2019,39.634335
10/7/2019,38.986588
10/8/2019,38.905609
10/9/2019,39.747696
10/10/2019,40.419735
10/11/2019,41.504719
10/14/2019,41.601887
10/15/2019,41.010811
10/16/2019,41.804302
10/17/2019,42.128178
10/18/2019,42.184856
10/21/2019,42.735447
10/22/2019,43.196968
10/23/2019,42.678764
10/24/2019,43.099808
10/25/2019,43.002647
10/28/2019,43.715179
10/29/2019,45.277874
10/30/2019,44.840641
10/31/2019,45.099747
11/1/2019,44.354828
11/4/2019,43.877113
11/5/2019,43.609913
11/6/2019,44.290054
11/7/2019,44.678707
11/8/2019,44.824451
11/11/2019,44.994484
11/12/2019,44.4277
11/13/2019,44.573444
11/14/2019,43.804234
11/15/2019,44.686798
11/18/2019,44.443897
11/19/2019,44.759666
11/20/2019,44.111919
11/21/2019,43.375103
11/22/2019,44.07143
11/25/2019,43.869019
11/26/2019,44.168602
11/27/2019,43.95808
11/29/2019,43.083618
12/2/2019,42.443958
12/3/2019,42.662575
12/4/2019,42.79213
12/5/2019,43.083618
12/6/2019,43.294136
12/9/2019,43.852825
12/10/2019,44.654415
12/11/2019,45.196907
12/12/2019,45.844658
12/13/2019,49.561146
12/16/2019,50.597542
12/17/2019,49.148197
12/18/2019,49.528751
12/19/2019,48.905285
12/20/2019,49.180588
12/23/2019,48.670479
12/24/2019,49.156288
12/26/2019,49.431587
12/27/2019,49.334427
12/30/2019,48.289921
12/31/2019,48.532829
1/2/2020,49.172482
1/3/2020,48.39518
1/6/2020,48.127983
1/7/2020,47.706947
1/8/2020,48.468048
1/9/2020,48.265636
1/10/2020,49.018646
1/13/2020,49.83643
1/14/2020,50.079338
1/15/2020,50.710896
1/16/2020,51.852562
1/17/2020,52.2817
1/21/2020,51.067162
1/22/2020,51.010483
1/23/2020,50.136017
1/24/2020,49.901211
1/27/2020,48.557125
1/28/2020,49.731171
1/29/2020,49.48827
1/30/2020,49.755463
1/31/2020,49.180588
2/3/2020,50.071243
2/4/2020,50.063148
2/5/2020,50.208889
2/6/2020,50.15221
2/7/2020,49.860718
2/10/2020,49.72308
2/11/2020,51.617744
2/12/2020,52.411247
2/13/2020,53.253323
2/14/2020,52.305988
2/18/2020,53.60149
2/19/2020,54.200665
2/20/2020,53.115677
2/21/2020,53.561008
2/24/2020,51.577267
2/25/2020,49.690685
2/26/2020,46.233307
2/27/2020,42.290115
2/28/2020,42.168671
3/2/2020,43.439884
3/3/2020,42.565414
3/4/2020,43.229362
3/5/2020,41.844788
3/6/2020,39.650532
3/9/2020,35.310593
3/10/2020,36.986649
3/11/2020,34.039375
3/12/2020,29.683243
3/13/2020,29.521303
3/16/2020,23.942541
3/17/2020,23.71583
3/18/2020,21.383919
3/19/2020,20.064123
3/20/2020,19.772635
3/23/2020,16.865847
3/24/2020,18.590485
3/25/2020,20.128901
3/26/2020,22.63084
3/27/2020,21.861639
3/30/2020,21.408211
3/31/2020,21.813055
4/1/2020,18.987238
4/2/2020,19.052013
4/3/2020,18.412354
4/6/2020,20.112705
4/7/2020,19.772635
4/8/2020,20.088413
4/9/2020,22.412226
4/13/2020,23.335268
4/14/2020,23.86157
4/15/2020,22.485098
4/16/2020,22.557972
4/17/2020,24.015411
4/20/2020,24.0478
4/21/2020,22.39603
4/22/2020,22.080256
4/23/2020,22.193611
4/24/2020,21.392017
4/27/2020,21.221979
4/28/2020,22.120735
4/29/2020,23.189528
4/30/2020,23.513403
5/1/2020,21.885927
5/4/2020,23.966831
5/5/2020,24.517422
5/6/2020,24.865585
5/7/2020,24.865585
5/8/2020,25.497145
5/11/2020,25.019428
5/12/2020,24.655067
5/13/2020,24.120672
5/14/2020,23.991117
5/15/2020,23.084269
5/18/2020,25.051817
5/19/2020,24.112576
5/20/2020,25.205656
5/21/2020,24.946556
5/22/2020,25.399984
5/26/2020,28.274382
5/27/2020,29.237913
5/28/2020,28.30677
5/29/2020,28.54158
6/1/2020,30.298601
6/2/2020,32.703392
6/3/2020,33.796471
6/4/2020,33.853149
6/5/2020,35.415848
6/8/2020,35.67495
6/9/2020,33.594055
6/10/2020,31.553629
6/11/2020,28.606356
6/12/2020,28.760197
6/15/2020,29.472723
6/16/2020,30.573904
6/17/2020,29.93425
6/18/2020,28.54158
6/19/2020,29.658951
6/22/2020,29.156942
6/23/2020,31.051619
6/24/2020,30.023317
6/25/2020,29.837084
6/26/2020,29.553698
6/29/2020,30.015219
6/30/2020,30.079994
7/1/2020,30.355286
7/2/2020,30.638676
7/6/2020,31.019232
7/7/2020,29.926149
7/8/2020,30.152861
7/9/2020,28.703518
7/10/2020,28.282478
7/13/2020,28.04767
7/14/2020,27.675211
7/15/2020,28.752098
7/16/2020,28.161026
7/17/2020,27.553753
7/20/2020,26.84123
7/21/2020,27.877636
7/22/2020,28.363447
7/23/2020,28.444416
7/24/2020,27.229883
7/27/2020,27.537563
7/28/2020,27.205591
7/29/2020,27.650921
7/30/2020,26.655001
7/31/2020,26.930296
8/3/2020,26.395899
8/4/2020,26.323029
8/5/2020,26.209671
8/6/2020,28.007183
8/7/2020,27.586143
8/10/2020,29.869471
8/11/2020,30.565807
8/12/2020,30.355286
8/13/2020,30.573904
8/14/2020,31.853212
8/17/2020,31.25404
8/18/2020,29.788504
8/19/2020,30.039507
8/20/2020,29.626564
8/21/2020,28.865456
8/24/2020,29.003105
8/25/2020,29.877571
8/26/2020,28.606356
8/27/2020,28.857359
8/28/2020,30.395773
8/31/2020,29.521303
9/1/2020,30.339094
9/2/2020,30.128572
9/3/2020,29.618471
9/4/2020,30.363382
9/8/2020,30.096188
9/9/2020,30.19335
9/10/2020,29.756115
9/11/2020,29.837084
9/14/2020,30.857296
9/15/2020,30.48484
9/16/2020,30.833006
9/17/2020,30.40387
9/18/2020,30.225735
9/21/2020,28.582064
9/22/2020,28.07196
9/23/2020,27.399918
9/24/2020,28.833071
9/25/2020,28.833071
9/28/2020,29.626564
9/29/2020,29.472723
9/30/2020,29.764212
10/1/2020,29.318882
10/2/2020,29.739922
10/5/2020,30.298601
10/6/2020,29.901861
10/7/2020,30.371479
10/8/2020,30.833006
10/9/2020,30.865393
10/12/2020,31.415981
10/13/2020,30.922064
10/14/2020,30.897779
10/15/2020,30.938263
10/16/2020,30.784418
10/19/2020,31.124489
10/20/2020,32.800549
10/21/2020,32.330933
10/22/2020,32.517162
10/23/2020,33.181107
10/26/2020,31.739855
10/27/2020,31.658888
10/28/2020,30.00712
10/29/2020,28.833071
10/30/2020,29.29459
11/2/2020,29.156942
11/3/2020,30.735838
11/4/2020,32.071827
11/5/2020,33.318752
11/6/2020,33.334946
11/9/2020,37.48056
11/10/2020,36.452251
11/11/2020,37.205265
11/12/2020,36.832809
11/13/2020,37.48056
11/16/2020,38.573639
11/17/2020,38.46838
11/18/2020,38.670803
11/19/2020,39.067554
11/20/2020,38.865131
11/23/2020,39.108036
11/24/2020,39.877243
11/25/2020,39.124226
11/27/2020,38.46838
11/30/2020,37.699177
12/1/2020,42.686871
12/2/2020,42.913582
12/3/2020,42.379189
12/4/2020,41.844788
12/7/2020,40.241604
12/8/2020,39.691013
12/9/2020,39.844856
12/10/2020,39.116131
12/11/2020,40.670738
12/14/2020,39.626236
12/15/2020,39.545269
12/16/2020,40.824577
12/17/2020,42.217247
12/18/2020,42.128178
12/21/2020,40.306381
12/22/2020,40.087761
12/23/2020,41.731434
12/24/2020,41.367069
12/28/2020,40.630257
12/29/2020,41.788116
12/30/2020,42.111988
12/31/2020,41.844788
1/4/2021,41.593788
1/5/2021,42.15247
1/6/2021,44.403408
1/7/2021,43.982368
1/8/2021,43.585621
1/11/2021,42.427769
1/12/2021,42.20105
1/13/2021,41.083683
1/14/2021,42.654476
1/15/2021,41.253716
1/19/2021,41.091782
1/20/2021,41.107975
1/21/2021,40.152542
1/22/2021,38.776062
1/25/2021,38.865131
1/26/2021,39.456203
1/27/2021,38.006859
1/28/2021,38.614128
1/29/2021,37.755852
2/1/2021,38.848942
2/2/2021,39.318558
2/3/2021,38.54126
2/4/2021,38.395508
2/5/2021,39.504784
2/8/2021,39.520985
2/9/2021,39.213295
2/10/2021,39.367138
2/11/2021,39.002777
2/12/2021,38.954197
2/16/2021,38.792259
2/17/2021,40.031078
2/18/2021,38.678905
2/19/2021,38.4198
2/22/2021,38.006859
2/23/2021,39.399525
2/24/2021,39.180912
2/25/2021,37.415783
2/26/2021,37.618206
3/1/2021,39.472397
3/2/2021,41.205132
3/3/2021,41.553307
3/4/2021,40.282085
3/5/2021,41.439941
3/8/2021,41.140366
3/9/2021,41.342781
3/10/2021,42.006729
3/11/2021,42.006729
3/12/2021,40.994614
3/15/2021,42.945969
3/16/2021,44.881126
3/17/2021,46.184727
3/18/2021,46.362858
3/19/2021,43.010746
3/22/2021,43.836624
3/23/2021,42.541122
3/24/2021,40.282085
3/25/2021,39.755791
3/26/2021,39.780083
3/29/2021,40.695026
3/30/2021,40.686935
3/31/2021,40.905552
4/1/2021,42.23344
4/5/2021,41.609985
4/6/2021,41.431843
4/7/2021,41.917667
4/8/2021,42.978355
4/9/2021,43.148388
4/12/2021,41.666656
4/13/2021,43.836624
4/14/2021,43.302231
4/15/2021,43.358913
4/16/2021,43.164585
4/19/2021,42.46825
4/20/2021,42.15247
4/21/2021,42.460155
4/22/2021,43.545139
4/23/2021,43.990467
4/26/2021,43.156487
4/27/2021,41.812401
4/28/2021,41.650459
4/29/2021,41.083683
4/30/2021,40.265892
5/3/2021,40.83268
5/4/2021,41.067493
5/5/2021,40.524998
5/6/2021,40.654549
5/7/2021,40.695026
5/10/2021,41.998631
5/11/2021,41.731434
5/12/2021,40.411636
5/13/2021,40.735512
5/14/2021,42.314407
5/17/2021,42.184856
5/18/2021,41.63427
5/19/2021,40.865063
5/20/2021,41.456139
5/21/2021,40.257801
5/24/2021,41.666656
5/25/2021,40.363056
5/26/2021,41.391361
5/27/2021,41.326591
5/28/2021,41.310394
6/1/2021,42.0877
6/2/2021,42.387283
6/3/2021,41.780014
6/4/2021,41.893372
6/7/2021,42.144375
6/8/2021,42.346798
6/9/2021,42.638287
6/10/2021,43.221264
6/11/2021,42.605896
6/14/2021,42.379189
6/15/2021,43.075523
6/16/2021,42.703064
6/17/2021,41.828594
6/18/2021,41.294205
6/21/2021,41.836693
6/22/2021,41.480434
6/23/2021,42.031021
6/24/2021,43.026939
6/25/2021,43.593719
6/28/2021,42.832611
6/29/2021,42.192955
6/30/2021,42.273922
7/1/2021,42.063408
7/2/2021,42.549225
7/6/2021,41.569496
7/7/2021,42.800224
7/8/2021,42.711159
7/9/2021,42.41967
7/12/2021,41.707142
7/13/2021,40.257801
7/14/2021,40.152542
7/15/2021,39.950119
7/16/2021,39.804375
7/19/2021,37.747753
7/20/2021,37.828724
7/21/2021,38.006859
7/22/2021,38.014957
7/23/2021,38.152603
7/26/2021,38.597927
7/27/2021,38.35503
7/28/2021,39.423813
7/29/2021,39.415722
7/30/2021,39.610043
8/2/2021,39.529076
8/3/2021,39.601948
8/4/2021,38.792259
8/5/2021,38.023052
8/6/2021,38.063534
8/9/2021,37.966373
8/10/2021,38.306446
8/11/2021,38.962292
8/12/2021,38.832745
8/13/2021,39.674824
8/16/2021,39.788177
8/17/2021,38.848942
8/18/2021,38.614128
8/19/2021,38.104027
8/20/2021,38.055443
8/23/2021,38.435993
8/24/2021,38.808453
8/25/2021,38.776062
8/26/2021,38.597927
8/27/2021,39.44001
8/30/2021,39.302368
8/31/2021,39.083748
9/1/2021,39.852955
9/2/2021,39.707207
9/3/2021,39.812462
9/7/2021,39.804375
9/8/2021,40.695026
9/9/2021,39.747696
9/10/2021,39.650532
9/13/2021,39.561462
9/14/2021,38.938
9/15/2021,39.520985
9/16/2021,39.334755
9/17/2021,38.70319
9/20/2021,38.184986
9/21/2021,37.942085
9/22/2021,38.112118
9/23/2021,38.881321
9/24/2021,38.808453
9/27/2021,39.091839
9/28/2021,38.516968
9/29/2021,37.844925
9/30/2021,37.933983
10/1/2021,38.265953
10/4/2021,38.257862
10/5/2021,38.460289
10/6/2021,39.124226
10/7/2021,38.946102
10/8/2021,40.152542
10/11/2021,39.601948
10/12/2021,40.047272
10/13/2021,40.387348
10/14/2021,40.500702
10/15/2021,40.937939
10/18/2021,40.913647
10/19/2021,40.59787
10/20/2021,41.172749
10/21/2021,40.678841
10/22/2021,40.46022
10/25/2021,40.217316
10/26/2021,39.707207
10/27/2021,39.512882
10/28/2021,39.383331
10/29/2021,39.180912
11/1/2021,38.719383
11/2/2021,38.557446
11/3/2021,39.164711
11/4/2021,39.577652
11/5/2021,39.763889
11/8/2021,40.64645
11/9/2021,40.913647
11/10/2021,40.395443
11/11/2021,41.974339
11/12/2021,41.950054
11/15/2021,41.771915
11/16/2021,41.407558
11/17/2021,41.796204
11/18/2021,41.431843
11/19/2021,41.172749
11/22/2021,40.573582
11/23/2021,40.241604
11/24/2021,40.241604
11/26/2021,38.274055
11/29/2021,37.496754
11/30/2021,36.670872
12/1/2021,37.091908
12/2/2021,38.4198
12/3/2021,38.630318
12/6/2021,39.229492
12/7/2021,40.103954
12/8/2021,40.678841
12/9/2021,40.767899
12/10/2021,42.895416
12/13/2021,41.62463
12/14/2021,42.626118
12/15/2021,43.06374
12/16/2021,43.391956
12/17/2021,43.366707
12/20/2021,42.398888
12/21/2021,43.232052
12/22/2021,43.905315
12/23/2021,44.561752
12/27/2021,44.906799
12/28/2021,45.218185
12/29/2021,45.075119
12/30/2021,44.999374
12/31/2021,45.184521
1/3/2022,44.898384
1/4/2022,44.536503
1/5/2022,44.881557
1/6/2022,45.209766
1/7/2022,46.143929
1/10/2022,47.019169
1/11/2022,46.270161
1/12/2022,47.877586
1/13/2022,48.130062
1/14/2022,49.199902
1/18/2022,48.161041
1/19/2022,47.71452
1/20/2022,46.538971
1/21/2022,47.29533
1/24/2022,46.766788
1/25/2022,46.61187
1/26/2022,46.930817
1/27/2022,46.666546
1/28/2022,47.65984
1/31/2022,48.990307
2/1/2022,49.910702
2/2/2022,50.867538
2/3/2022,50.913101
2/4/2022,49.181679
2/7/2022,49.628204
2/8/2022,52.307358
2/9/2022,53.765404
2/10/2022,52.981701
2/11/2022,53.209522
2/14/2022,52.516956
2/15/2022,53.574036
2/16/2022,54.002331
2/17/2022,53.938545
2/18/2022,54.202816
2/22/2022,54.412411
2/23/2022,53.118397
2/24/2022,52.571632
2/25/2022,52.872356
2/28/2022,52.972595
3/1/2022,51.569225
3/2/2022,51.532772
3/3/2022,51.332291
3/4/2022,50.694397
3/7/2022,47.29533
3/8/2022,46.6301
3/9/2022,48.27951
3/10/2022,47.978786
3/11/2022,47.796535
3/14/2022,48.124592
3/15/2022,49.473286
3/16/2022,49.427723
3/17/2022,50.639717
3/18/2022,52.981701
3/21/2022,51.897282
3/22/2022,52.225349
3/23/2022,52.617195
3/24/2022,53.309765
3/25/2022,53.48291
3/28/2022,52.562515
3/29/2022,53.574036
3/30/2022,53.419117
3/31/2022,54.394184
4/1/2022,55.688202
4/4/2022,56.234962
4/5/2022,56.94577
4/6/2022,54.366852
4/7/2022,53.756294
4/8/2022,52.744774
4/11/2022,53.109283
4/12/2022,53.419117
4/13/2022,54.658459
4/14/2022,54.385071
4/18/2022,54.412411
4/19/2022,53.820084
4/20/2022,54.421528
4/21/2022,53.892986
4/22/2022,52.134216
4/25/2022,51.450756
4/26/2022,51.988411
4/27/2022,52.079544
4/28/2022,52.699207
4/29/2022,50.967785
5/2/2022,51.432529
5/3/2022,52.033974
5/4/2022,52.790337
5/5/2022,51.295841
5/6/2022,50.940437
5/9/2022,49.272804
5/10/2022,50.320778
5/11/2022,50.220531
5/12/2022,50.202309
5/13/2022,51.623905
5/16/2022,52.854122
5/17/2022,54.284832
5/18/2022,52.334698
5/19/2022,52.826786
5/20/2022,52.7995
5/23/2022,53.947315
5/24/2022,53.570984
5/25/2022,53.618027
5/26/2022,54.060215
5/27/2022,55.490284
5/31/2022,54.342468
6/1/2022,53.975544
6/2/2022,54.154301
6/3/2022,55.170399
6/6/2022,55.78194
6/7/2022,55.189217
6/8/2022,55.048088
6/9/2022,53.730927
6/10/2022,52.056248
6/13/2022,49.741795
6/14/2022,50.165173
6/15/2022,51.049557
6/16/2022,47.66256
6/17/2022,49.967598
6/21/2022,50.569733
6/22/2022,50.372154
6/23/2022,50.447422
6/24/2022,52.413761
6/27/2022,52.639561
6/28/2022,50.710857
6/29/2022,50.532093
6/30/2022,48.189426
7/1/2022,48.358776
7/5/2022,47.314453
7/6/2022,46.627644
7/7/2022,46.721725
7/8/2022,47.229774
7/11/2022,46.411255
7/12/2022,45.451607
7/13/2022,45.442192
7/14/2022,44.322609
7/15/2022,45.470421
7/18/2022,46.129005
7/19/2022,45.282253
7/20/2022,45.216396
7/21/2022,45.0681
7/22/2022,45.467358
7/25/2022,46.189812
7/26/2022,44.763908
7/27/2022,45.220196
7/28/2022,46.70314
7/29/2022,46.180309
8/1/2022,48.746933
8/2/2022,48.433239
8/3/2022,49.792599
8/4/2022,51.722321
8/5/2022,51.912445
8/8/2022,51.845905
8/9/2022,51.807877
8/10/2022,52.226143
8/11/2022,52.530334
8/12/2022,52.653915
8/15/2022,52.102566
8/16/2022,52.121578
8/17/2022,51.902935
8/18/2022,52.09306
8/19/2022,51.19949
8/22/2022,49.222237
8/23/2022,51.446648
8/24/2022,51.446648
8/25/2022,52.321205
8/26/2022,52.82502
8/29/2022,51.009373
8/30/2022,49.897163
8/31/2022,49.688034
9/1/2022,49.91618
9/2/2022,50.515057
9/6/2022,49.488407
9/7/2022,50.828758
9/8/2022,51.19949
9/9/2022,52.492313
9/12/2022,54.003773
9/13/2022,52.083553
9/14/2022,53.556988
9/15/2022,54.298458
9/16/2022,52.596882
9/19/2022,55.07795
9/20/2022,54.469566
9/21/2022,53.671059
9/22/2022,53.1007
9/23/2022,50.809742
9/26/2022,49.516922
9/27/2022,50.077782
9/28/2022,50.800236
9/29/2022,48.80397
9/30/2022,47.663246
10/3/2022,49.573963
10/4/2022,51.047394
10/5/2022,49.954201
10/6/2022,49.764084
10/7/2022,50.790733
10/10/2022,51.788868
10/11/2022,51.237518
10/12/2022,50.876289
10/13/2022,52.872551
10/14/2022,52.330708
10/17/2022,52.872551
10/18/2022,53.233784
10/19/2022,54.108334
10/20/2022,54.840302
10/21/2022,55.325111
10/24/2022,58.053341
10/25/2022,59.260609
10/26/2022,60.002079
10/27/2022,60.296764
10/28/2022,60.59145
10/31/2022,60.619972
11/1/2022,61.275887
11/2/2022,60.60096
11/3/2022,61.038235
11/4/2022,61.96983
11/7/2022,62.178967
11/8/2022,62.197971
11/9/2022,61.865265
11/10/2022,63.756958
11/11/2022,63.65239
11/14/2022,64.507942
11/15/2022,66.028908
11/16/2022,67.084068
11/17/2022,66.532722
11/18/2022,66.342606
11/21/2022,66.247551
11/22/2022,66.599258
11/23/2022,67.920593
11/25/2022,67.264694
11/28/2022,65.116325
11/29/2022,64.479416
11/30/2022,66.085938
12/1/2022,67.530853
12/2/2022,66.380623
12/5/2022,64.089676
12/6/2022,65.905319
12/7/2022,65.239899
12/8/2022,65.059288
12/9/2022,62.321548
12/12/2022,63.12006
12/13/2022,62.986977
12/14/2022,60.287258
12/15/2022,59.726402
12/16/2022,57.730137
12/19/2022,58.642715
12/20/2022,57.834705
12/21/2022,59.792946
12/22/2022,59.688381
12/23/2022,62.378593
12/27/2022,61.703663
12/28/2022,61.427982
12/29/2022,60.401333
12/30/2022,58.785309
1/3/2023,60.391823
1/4/2023,62.549694
1/5/2023,63.015495
1/6/2023,65.144836
1/9/2023,66.751366
1/10/2023,66.019394
1/11/2023,66.523224
1/12/2023,67.141106
1/13/2023,68.424423
1/17/2023,68.424423
1/18/2023,68.139236
1/19/2023,68.890221
1/20/2023,69.850327
1/23/2023,71.29525
1/24/2023,72.416962
1/25/2023,71.513893
1/26/2023,72.331398
1/27/2023,70.553772
1/30/2023,68.471954
1/31/2023,69.441566
2/1/2023,72.046219
2/2/2023,70.525253
2/3/2023,70.097481
2/6/2023,70.230568
2/7/2023,70.772408
2/8/2023,70.962532
2/9/2023,70.991058
2/10/2023,70.097481
2/13/2023,72.473991
2/14/2023,72.483498
2/15/2023,72.768684
2/16/2023,73.053864
2/17/2023,74.62236
2/21/2023,73.358055
2/22/2023,73.120407
2/23/2023,72.968307
2/24/2023,72.759171
2/27/2023,72.835228
2/28/2023,74.13755
3/1/2023,75.886658
3/2/2023,75.420921
3/3/2023,78.098923
3/6/2023,78.690811
3/7/2023,78.166847
3/8/2023,79.612595
3/9/2023,78.816948
3/10/2023,77.516747
3/13/2023,77.118935
3/14/2023,79.88427
3/15/2023,78.360909
3/16/2023,81.029213
3/17/2023,79.525261
3/20/2023,79.476746
3/21/2023,80.903076
3/22/2023,81.70842
3/23/2023,82.504059
3/24/2023,82.54287
3/27/2023,83.746033
3/28/2023,85.667221
3/29/2023,86.967407
3/30/2023,85.90979
3/31/2023,86.850975
4/3/2023,86.191177
4/4/2023,87.530182
4/5/2023,83.998314
4/6/2023,84.318512
4/10/2023,85.017128
4/11/2023,87.51078
4/12/2023,87.239098
4/13/2023,87.471962
4/14/2023,87.442856
4/17/2023,87.539886
4/18/2023,83.852768
4/19/2023,83.658714
4/20/2023,80.738121
4/21/2023,76.226257
4/24/2023,79.088631
4/25/2023,79.602882
4/26/2023,79.961899
4/27/2023,82.630203
4/28/2023,84.881279
5/1/2023,83.435539
5/2/2023,85.453751
5/3/2023,84.231178
5/4/2023,79.661095
5/5/2023,82.358513
5/8/2023,82.6399
5/9/2023,83.794548
5/10/2023,86.026222
5/11/2023,85.249992
5/12/2023,84.988007
5/15/2023,86.045631
