Date,Adj Close
4/30/2019,60.548134
5/1/2019,60.714424
5/2/2019,60.978531
5/3/2019,61.115467
5/6/2019,60.831802
5/7/2019,59.755829
5/8/2019,59.364563
5/9/2019,58.983082
5/10/2019,59.931896
5/13/2019,58.816795
5/14/2019,60.039494
5/15/2019,60.147091
5/16/2019,61.271973
5/17/2019,61.027435
5/20/2019,60.938904
5/21/2019,61.597965
5/22/2019,59.689632
5/23/2019,60.358536
5/24/2019,59.601101
5/28/2019,59.069912
5/29/2019,58.302643
5/30/2019,57.820637
5/31/2019,57.250107
6/3/2019,58.105907
6/4/2019,59.866695
6/5/2019,60.604454
6/6/2019,59.955227
6/7/2019,59.54208
6/10/2019,59.650284
6/11/2019,59.768326
6/12/2019,59.965057
6/13/2019,61.145477
6/14/2019,62.089809
6/17/2019,61.499603
6/18/2019,61.912746
6/19/2019,61.834053
6/20/2019,59.728981
6/21/2019,61.066784
6/24/2019,61.401234
6/25/2019,60.929062
6/26/2019,60.899559
6/27/2019,62.079975
6/28/2019,62.866917
7/1/2019,62.670177
7/2/2019,62.060295
7/3/2019,62.798058
7/5/2019,63.024303
7/8/2019,63.624344
7/9/2019,62.650501
7/10/2019,61.912746
7/11/2019,62.276711
7/12/2019,63.191525
7/15/2019,62.32589
7/16/2019,64.342438
7/17/2019,62.739033
7/18/2019,63.30957
7/19/2019,62.45377
7/22/2019,61.843887
7/23/2019,64.037483
7/24/2019,64.499825
7/25/2019,62.81773
7/26/2019,63.860432
7/29/2019,62.925934
7/30/2019,62.965282
7/31/2019,62.32589
8/1/2019,62.109478
8/2/2019,62.237358
8/5/2019,60.515923
8/6/2019,61.450417
8/7/2019,62.079975
8/8/2019,63.476791
8/9/2019,62.886585
8/12/2019,61.096291
8/13/2019,60.171631
8/14/2019,58.263294
8/15/2019,58.056728
8/16/2019,59.374855
8/19/2019,59.948715
8/20/2019,59.473793
8/21/2019,59.176971
8/22/2019,59.097816
8/23/2019,57.316868
8/26/2019,57.762108
8/27/2019,57.396019
8/28/2019,58.118298
8/29/2019,59.325378
8/30/2019,59.087925
9/3/2019,59.790405
9/4/2019,61.116222
9/5/2019,62.719078
9/6/2019,62.422253
9/9/2019,64.084473
9/10/2019,64.302139
9/11/2019,65.133255
9/12/2019,64.98484
9/13/2019,65.172836
9/16/2019,63.975639
9/17/2019,64.23288
9/18/2019,64.242783
9/19/2019,63.896484
9/20/2019,64.312042
9/23/2019,63.955849
9/24/2019,63.965748
9/25/2019,64.361511
9/26/2019,63.886593
9/27/2019,63.500717
9/30/2019,64.222992
10/1/2019,64.262566
10/2/2019,62.056171
10/3/2019,61.640614
10/4/2019,62.837807
10/7/2019,63.283043
10/8/2019,62.511299
10/9/2019,63.431458
10/10/2019,64.193306
10/11/2019,65.380615
10/14/2019,65.509232
10/15/2019,66.617378
10/16/2019,66.122665
10/17/2019,66.27108
10/18/2019,66.132561
10/21/2019,68.30928
10/22/2019,68.457695
10/23/2019,68.180656
10/24/2019,68.032249
10/25/2019,70.8125
10/28/2019,69.338272
10/29/2019,69.02166
10/30/2019,69.635094
10/31/2019,68.695152
11/1/2019,69.407532
11/4/2019,69.882454
11/5/2019,70.624504
11/6/2019,70.614624
11/7/2019,70.179276
11/8/2019,70.416733
11/11/2019,71.148911
11/12/2019,70.090218
11/13/2019,69.773613
11/14/2019,69.66478
11/15/2019,69.635094
11/18/2019,69.664925
11/19/2019,69.674873
11/20/2019,68.054062
11/21/2019,67.616547
11/22/2019,68.372261
11/25/2019,68.402092
11/26/2019,69.048424
11/27/2019,68.779945
11/29/2019,68.62085
12/2/2019,67.725922
12/3/2019,66.234383
12/4/2019,66.542633
12/5/2019,66.910545
12/6/2019,67.934738
12/9/2019,67.606598
12/10/2019,66.860825
12/11/2019,66.363647
12/12/2019,67.308296
12/13/2019,67.029877
12/16/2019,68.610901
12/17/2019,69.664925
12/18/2019,68.640732
12/19/2019,68.809776
12/20/2019,68.948982
12/23/2019,68.899269
12/24/2019,68.700394
12/26/2019,68.680511
12/27/2019,67.904907
12/30/2019,67.298347
12/31/2019,67.36795
1/2/2020,67.785583
1/3/2020,66.542633
1/6/2020,66.224434
1/7/2020,65.806808
1/8/2020,66.125
1/9/2020,65.995735
1/10/2020,65.51844
1/13/2020,65.498558
1/14/2020,65.806808
1/15/2020,66.214493
1/16/2020,66.16478
1/17/2020,66.244324
1/21/2020,64.623512
1/22/2020,65.220131
1/23/2020,66.80117
1/24/2020,66.343765
1/27/2020,64.971542
1/28/2020,65.170418
1/29/2020,66.512802
1/30/2020,65.637764
1/31/2020,64.225769
2/3/2020,64.285439
2/4/2020,65.399117
2/5/2020,65.955963
2/6/2020,63.658981
2/7/2020,63.599323
2/10/2020,64.066673
2/11/2020,64.185997
2/12/2020,65.170418
2/13/2020,66.125
2/14/2020,66.110001
2/18/2020,65.489998
2/19/2020,65.169998
2/20/2020,65.360001
2/21/2020,65.43
2/24/2020,63.009998
2/25/2020,58.810001
2/26/2020,57.369999
2/27/2020,52.959999
2/28/2020,50.459999
3/2/2020,50.029999
3/3/2020,47.369999
3/4/2020,49.689999
3/5/2020,43.459999
3/6/2020,45.209999
3/9/2020,43.189999
3/10/2020,46.779999
3/11/2020,45.700001
3/12/2020,35.080002
3/13/2020,37.950001
3/16/2020,32.529999
3/17/2020,32.529999
3/18/2020,25.129999
3/19/2020,24.18
3/20/2020,23.559999
3/23/2020,24.030001
3/24/2020,28.91
3/25/2020,29.84
3/26/2020,32.490002
3/27/2020,29.870001
3/30/2020,28.33
3/31/2020,28.469999
4/1/2020,26.35
4/2/2020,24.66
4/3/2020,24.690001
4/6/2020,26.67
4/7/2020,29.030001
4/8/2020,29.139999
4/9/2020,31.610001
4/13/2020,29.51
4/14/2020,31.049999
4/15/2020,30.08
4/16/2020,28.26
4/17/2020,29.93
4/20/2020,29.23
4/21/2020,28.290001
4/22/2020,27.530001
4/23/2020,28.200001
4/24/2020,28.01
4/27/2020,27.85
4/28/2020,31.58
4/29/2020,34
4/30/2020,32.52
5/1/2020,30.110001
5/4/2020,28.77
5/5/2020,28.969999
5/6/2020,27.83
5/7/2020,28.25
5/8/2020,30
5/11/2020,28.360001
5/12/2020,26.85
5/13/2020,25.52
5/14/2020,26.139999
5/15/2020,25.629999
5/18/2020,29.049999
5/19/2020,28.66
5/20/2020,30.26
5/21/2020,31.84
5/22/2020,31.02
5/26/2020,35.029999
5/27/2020,35.740002
5/28/2020,34.459999
5/29/2020,34.189999
6/1/2020,36.110001
6/2/2020,36.200001
6/3/2020,39.299999
6/4/2020,42.32
6/5/2020,42.720001
6/8/2020,50.240002
6/9/2020,46.099998
6/10/2020,41.48
6/11/2020,35.59
6/12/2020,38.470001
6/15/2020,37.77
6/16/2020,38.209999
6/17/2020,37.41
6/18/2020,37.450001
6/19/2020,36.290001
6/22/2020,36.470001
6/23/2020,36.830002
6/24/2020,34.389999
6/25/2020,35.48
6/26/2020,34.299999
6/29/2020,36.91
6/30/2020,36.259998
7/1/2020,35.700001
7/2/2020,36.490002
7/6/2020,37.080002
7/7/2020,36.099998
7/8/2020,36.259998
7/9/2020,34.439999
7/10/2020,35.73
7/13/2020,34.880001
7/14/2020,35.490002
7/15/2020,38.759998
7/16/2020,37.279999
7/17/2020,37
7/20/2020,35.889999
7/21/2020,36.200001
7/22/2020,36.299999
7/23/2020,36.669998
7/24/2020,35.060001
7/27/2020,34.150002
7/28/2020,35
7/29/2020,34.759998
7/30/2020,34.66
7/31/2020,34.439999
8/3/2020,34
8/4/2020,34.299999
8/5/2020,35.759998
8/6/2020,36.419998
8/7/2020,36.610001
8/10/2020,39.25
8/11/2020,38.98
8/12/2020,38.459999
8/13/2020,37.790001
8/14/2020,37.68
8/17/2020,36.259998
8/18/2020,36.189999
8/19/2020,35.849998
8/20/2020,35.77
8/21/2020,35.43
8/24/2020,37.52
8/25/2020,37.709999
8/26/2020,36.689999
8/27/2020,38.5
8/28/2020,40.73
8/31/2020,38.950001
9/1/2020,39.150002
9/2/2020,40.470001
9/3/2020,40.389999
9/4/2020,40.82
9/8/2020,41.599998
9/9/2020,40.669998
9/10/2020,40.889999
9/11/2020,40.330002
9/14/2020,41.509998
9/15/2020,42.18
9/16/2020,43.119999
9/17/2020,42.150002
9/18/2020,41.040001
9/21/2020,37.639999
9/22/2020,37.880001
9/23/2020,36.860001
9/24/2020,35.700001
9/25/2020,36.700001
9/28/2020,37.540001
9/29/2020,36.669998
9/30/2020,36.630001
10/1/2020,36.91
10/2/2020,37.52
10/5/2020,37.57
10/6/2020,36.09
10/7/2020,37.02
10/8/2020,38.630001
10/9/2020,38.689999
10/12/2020,38.41
10/13/2020,38
10/14/2020,38.549999
10/15/2020,38.029999
10/16/2020,39.349998
10/19/2020,39.580002
10/20/2020,39.93
10/21/2020,39.689999
10/22/2020,40.59
10/23/2020,41.57
10/26/2020,38.580002
10/27/2020,37.470001
10/28/2020,35.709999
10/29/2020,36.779999
10/30/2020,37.889999
11/2/2020,38.27
11/3/2020,38.560001
11/4/2020,37.799999
11/5/2020,39.18
11/6/2020,38.259998
11/9/2020,45.91
11/10/2020,45.52
11/11/2020,44.34
11/12/2020,42.41
11/13/2020,44.66
11/16/2020,47.16
11/17/2020,47.459999
11/18/2020,47.720001
11/19/2020,48.490002
11/20/2020,47.720001
11/23/2020,49.720001
11/24/2020,52.369999
11/25/2020,52.470001
11/27/2020,51.549999
11/30/2020,50.970001
12/1/2020,50.939999
12/2/2020,51.290001
12/3/2020,53.009998
12/4/2020,52.939999
12/7/2020,51.009998
12/8/2020,50.970001
12/9/2020,50.360001
12/10/2020,51.290001
12/11/2020,49.880001
12/14/2020,48.93
12/15/2020,50.330002
12/16/2020,49.75
12/17/2020,50.169998
12/18/2020,50.349998
12/21/2020,50.220001
12/22/2020,50.349998
12/23/2020,51.84
12/24/2020,52.25
12/28/2020,52.580002
12/29/2020,52.029999
12/30/2020,52.900002
12/31/2020,52
1/4/2021,49.240002
1/5/2021,49.860001
1/6/2021,51.52
1/7/2021,51.32
1/8/2021,50.98
1/11/2021,50.150002
1/12/2021,51.689999
1/13/2021,51.849998
1/14/2021,55.419998
1/15/2021,53.650002
1/19/2021,54.709999
1/20/2021,55.810001
1/21/2021,54.959999
1/22/2021,54.470001
1/25/2021,52.900002
1/26/2021,51.830002
1/27/2021,48.849998
1/28/2021,50.669998
1/29/2021,48.830002
2/1/2021,49.889999
2/2/2021,50.66
2/3/2021,52.540001
2/4/2021,54.48
2/5/2021,54.18
2/8/2021,57.080002
2/9/2021,55.740002
2/10/2021,57.360001
2/11/2021,57.689999
2/12/2021,57.560001
2/16/2021,59.939999
2/17/2021,59.990002
2/18/2021,59.900002
2/19/2021,62.279999
2/22/2021,63.610001
2/23/2021,66.519997
2/24/2021,67.449997
2/25/2021,65.559998
2/26/2021,65.019997
3/1/2021,64.830002
3/2/2021,65.419998
3/3/2021,65.959999
3/4/2021,64.620003
3/5/2021,64.889999
3/8/2021,67.989998
3/9/2021,66.889999
3/10/2021,66.389999
3/11/2021,65.690002
3/12/2021,68.019997
3/15/2021,71.980003
3/16/2021,70.599998
3/17/2021,73.199997
3/18/2021,70.589996
3/19/2021,70.779999
3/22/2021,68.559998
3/23/2021,65.660004
3/24/2021,65.419998
3/25/2021,67.75
3/26/2021,68.32
3/29/2021,67.5
3/30/2021,69.940002
3/31/2021,69.209999
4/1/2021,69.489998
4/5/2021,71.089996
4/6/2021,73.739998
4/7/2021,72.360001
4/8/2021,72.690002
4/9/2021,72.629997
4/12/2021,71.300003
4/13/2021,70.220001
4/14/2021,70.57
4/15/2021,69.43
4/16/2021,69.330002
4/19/2021,68.769997
4/20/2021,66.900002
4/21/2021,68.830002
4/22/2021,66.959999
4/23/2021,69.209999
4/26/2021,69.480003
4/27/2021,69.080002
4/28/2021,68.650002
4/29/2021,68.57
4/30/2021,69.139999
5/3/2021,68.690002
5/4/2021,66.559998
5/5/2021,66.910004
5/6/2021,67.040001
5/7/2021,67.900002
5/10/2021,67.089996
5/11/2021,65.540001
5/12/2021,64.769997
5/13/2021,67.160004
5/14/2021,69.839996
5/17/2021,71.669998
5/18/2021,70.290001
5/19/2021,69.330002
5/20/2021,68.43
5/21/2021,68.07
5/24/2021,69.25
5/25/2021,68.25
5/26/2021,69.639999
5/27/2021,70.43
5/28/2021,69.199997
6/1/2021,69.540001
6/2/2021,67.839996
6/3/2021,65.459999
6/4/2021,65.449997
6/7/2021,65.559998
6/8/2021,66.300003
6/9/2021,65.620003
6/10/2021,64.900002
6/11/2021,65.480003
6/14/2021,64.449997
6/15/2021,64.330002
6/16/2021,63.93
6/17/2021,62.639999
6/18/2021,63.310001
6/21/2021,65.019997
6/22/2021,64.209999
6/23/2021,63.779999
6/24/2021,63.549999
6/25/2021,63.27
6/28/2021,61.450001
6/29/2021,60.130001
6/30/2021,60.310001
7/1/2021,61.43
7/2/2021,60.709999
7/6/2021,59.189999
7/7/2021,57.619999
7/8/2021,57.779999
7/9/2021,59.380001
7/12/2021,59.669998
7/13/2021,57.619999
7/14/2021,57.549999
7/15/2021,56.91
7/16/2021,54.619999
7/19/2021,52.830002
7/20/2021,55.48
7/21/2021,57.59
7/22/2021,57.98
7/23/2021,58.25
7/26/2021,60.560001
7/27/2021,59.32
7/28/2021,59.66
7/29/2021,58.849998
7/30/2021,58.029999
8/2/2021,56.709999
8/3/2021,57.189999
8/4/2021,55.240002
8/5/2021,57.560001
8/6/2021,57.869999
8/9/2021,56.860001
8/10/2021,58.470001
8/11/2021,59.450001
8/12/2021,58.57
8/13/2021,57.619999
8/16/2021,57.360001
8/17/2021,55.240002
8/18/2021,54.889999
8/19/2021,53.98
8/20/2021,54.349998
8/23/2021,55.150002
8/24/2021,57.119999
8/25/2021,57.66
8/26/2021,57.18
8/27/2021,58.220001
8/30/2021,56.709999
8/31/2021,57.34
9/1/2021,57.23
9/2/2021,57.84
9/3/2021,57.110001
9/7/2021,57.139999
9/8/2021,56.389999
9/9/2021,58.200001
9/10/2021,56.09
9/13/2021,57.16
9/14/2021,56.299999
9/15/2021,56.34
9/16/2021,57.02
9/17/2021,56.919998
9/20/2021,56.959999
9/21/2021,56.110001
9/22/2021,57.450001
9/23/2021,59.799999
9/24/2021,60.790001
9/27/2021,61.25
9/28/2021,61.220001
9/29/2021,60.450001
9/30/2021,58.599998
10/1/2021,62.200001
10/4/2021,62.09
10/5/2021,61.599998
10/6/2021,61.049999
10/7/2021,60.240002
10/8/2021,59.799999
10/11/2021,58.459999
10/12/2021,58.43
10/13/2021,57.040001
10/14/2021,57.52
10/15/2021,57.77
10/18/2021,57.419998
10/19/2021,56.939999
10/20/2021,57.25
10/21/2021,56.200001
10/22/2021,53.810001
10/25/2021,53.939999
10/26/2021,54.27
10/27/2021,52.709999
10/28/2021,52.860001
10/29/2021,52.799999
11/1/2021,54.709999
11/2/2021,54.450001
11/3/2021,55.93
11/4/2021,55.73
11/5/2021,59.349998
11/8/2021,58.880001
11/9/2021,58.830002
11/10/2021,57.540001
11/11/2021,56.810001
11/12/2021,55.650002
11/15/2021,55.669998
11/16/2021,53.889999
11/17/2021,53.540001
11/18/2021,52.540001
11/19/2021,52.740002
11/22/2021,53.080002
11/23/2021,52.73
11/24/2021,52.91
11/26/2021,49.450001
11/29/2021,49.450001
11/30/2021,48.57
12/1/2021,46.290001
12/2/2021,49.52
12/3/2021,48.57
12/6/2021,50.619999
12/7/2021,50.349998
12/8/2021,51.43
12/9/2021,51.419998
12/10/2021,51.669998
12/13/2021,50.299999
12/14/2021,50.139999
12/15/2021,50.27
12/16/2021,49.220001
12/17/2021,50.029999
12/20/2021,49.34
12/21/2021,52.07
12/22/2021,52.189999
12/23/2021,53.02
12/27/2021,52.619999
12/28/2021,52.900002
12/29/2021,52.139999
12/30/2021,51.939999
12/31/2021,52.099998
1/3/2022,54.07
1/4/2022,55.450001
1/5/2022,54.77
1/6/2022,54.459999
1/7/2022,55.860001
1/10/2022,55.099998
1/11/2022,55.990002
1/12/2022,55.150002
1/13/2022,56.549999
1/14/2022,55.790001
1/18/2022,54.98
1/19/2022,54.369999
1/20/2022,53.810001
1/21/2022,52.02
1/24/2022,51.400002
1/25/2022,52.189999
1/26/2022,52.310001
1/27/2022,52.599998
1/28/2022,52.25
1/31/2022,54.740002
2/1/2022,54.810001
2/2/2022,54.349998
2/3/2022,53.240002
2/4/2022,53.490002
2/7/2022,55.360001
2/8/2022,57.650002
2/9/2022,58.59
2/10/2022,58.619999
2/11/2022,56.84
2/14/2022,57.009998
2/15/2022,59.91
2/16/2022,60.310001
2/17/2022,58.889999
2/18/2022,58.790001
2/22/2022,57.830002
2/23/2022,55.82
2/24/2022,56.200001
2/25/2022,57.57
2/28/2022,56.139999
3/1/2022,52.34
3/2/2022,52.619999
3/3/2022,51.419998
3/4/2022,49.139999
3/7/2022,43.689999
3/8/2022,46.669998
3/9/2022,48.630001
3/10/2022,49.150002
3/11/2022,48.82
3/14/2022,49.599998
3/15/2022,51.740002
3/16/2022,54.689999
3/17/2022,54.32
3/18/2022,55.189999
3/21/2022,53.740002
3/22/2022,54.529999
3/23/2022,54.119999
3/24/2022,55.939999
3/25/2022,57.439999
3/28/2022,57.189999
3/29/2022,58.389999
3/30/2022,58.009998
3/31/2022,58.009998
4/1/2022,57.950001
4/4/2022,57.16
4/5/2022,56.869999
4/6/2022,55.040001
4/7/2022,53.400002
4/8/2022,52.290001
4/11/2022,52.82
4/12/2022,53.450001
4/13/2022,56.240002
4/14/2022,57.110001
4/18/2022,56.849998
4/19/2022,58.27
4/20/2022,58.689999
4/21/2022,58.779999
4/22/2022,56.549999
4/25/2022,56.439999
4/26/2022,53.860001
4/27/2022,54.290001
4/28/2022,55.540001
4/29/2022,54.389999
5/2/2022,53.060001
5/3/2022,53.060001
5/4/2022,53.5
5/5/2022,51.139999
5/6/2022,50.220001
5/9/2022,47.27
5/10/2022,47.470001
5/11/2022,45.810001
5/12/2022,44.610001
5/13/2022,46.150002
5/16/2022,45.599998
5/17/2022,48.02
5/18/2022,46.580002
5/19/2022,46.759998
5/20/2022,46.099998
5/23/2022,46.459999
5/24/2022,44.209999
5/25/2022,45.16
5/26/2022,47.130001
5/27/2022,48.43
5/31/2022,48.259998
6/1/2022,46.57
6/2/2022,47.389999
6/3/2022,48.880001
6/6/2022,48.849998
6/7/2022,49.330002
6/8/2022,48.110001
6/9/2022,46.07
6/10/2022,44
6/13/2022,40.93
6/14/2022,40.599998
6/15/2022,41.18
6/16/2022,38.68
6/17/2022,40.419998
6/21/2022,40.509998
6/22/2022,40.369999
6/23/2022,39.900002
6/24/2022,41.919998
6/27/2022,40.869999
6/28/2022,40.779999
6/29/2022,40.48
6/30/2022,40.049999
7/1/2022,41.169998
7/5/2022,41.540001
7/6/2022,41.07
7/7/2022,40.970001
7/8/2022,40.889999
7/11/2022,40.34
7/12/2022,41.799999
7/13/2022,41.259998
7/14/2022,40.790001
7/15/2022,41.310001
7/18/2022,41.529999
7/19/2022,42.790001
7/20/2022,43.400002
7/21/2022,43.189999
7/22/2022,42.75
7/25/2022,43.740002
7/26/2022,42.400002
7/27/2022,43.790001
7/28/2022,44.009998
7/29/2022,44.330002
8/1/2022,45.240002
8/2/2022,44.5
8/3/2022,46.299999
8/4/2022,46.919998
8/5/2022,46.549999
8/8/2022,46.799999
8/9/2022,45.73
8/10/2022,46.610001
8/11/2022,46.23
8/12/2022,47.34
8/15/2022,48.450001
8/16/2022,48.240002
8/17/2022,46.639999
8/18/2022,46.689999
8/19/2022,45.450001
8/22/2022,44.189999
8/23/2022,44.5
8/24/2022,45.41
8/25/2022,46.200001
8/26/2022,44.889999
8/29/2022,44.639999
8/30/2022,44.869999
8/31/2022,43.560001
9/1/2022,43.689999
9/2/2022,43.619999
9/6/2022,43.900002
9/7/2022,46.09
9/8/2022,45.689999
9/9/2022,46.560001
9/12/2022,46.82
9/13/2022,44.939999
9/14/2022,45.959999
9/15/2022,46.259998
9/16/2022,44.380001
9/19/2022,45.779999
9/20/2022,45.330002
9/21/2022,43.490002
9/22/2022,41.880001
9/23/2022,40.779999
9/26/2022,38.810001
9/27/2022,39.049999
9/28/2022,40.349998
9/29/2022,39.139999
9/30/2022,39.150002
10/3/2022,39.91
10/4/2022,42.650002
10/5/2022,42.66
10/6/2022,42.459999
10/7/2022,41.490002
10/10/2022,41.18
10/11/2022,40.740002
10/12/2022,41.209999
10/13/2022,41.900002
10/14/2022,41.830002
10/17/2022,41.529999
10/18/2022,42.34
10/19/2022,41.849998
10/20/2022,39.880001
10/21/2022,41.009998
10/24/2022,42.580002
10/25/2022,43.41
10/26/2022,42.860001
10/27/2022,43.27
10/28/2022,44.43
10/31/2022,44.459999
11/1/2022,44.52
11/2/2022,43.560001
11/3/2022,43.84
11/4/2022,44.860001
11/7/2022,45.040001
11/8/2022,45.119999
11/9/2022,44.240002
11/10/2022,46.939999
11/11/2022,47.25
11/14/2022,46.27
11/15/2022,46.849998
11/16/2022,45.68
11/17/2022,45.880001
11/18/2022,46.68
11/21/2022,46.299999
11/22/2022,45.959999
11/23/2022,46.34
11/25/2022,46.900002
11/28/2022,45.779999
11/29/2022,46.630001
11/30/2022,47.439999
12/1/2022,47.41
12/2/2022,46.700001
12/5/2022,46.709999
12/6/2022,46.299999
12/7/2022,44.279999
12/8/2022,44.060001
12/9/2022,44.560001
12/12/2022,45.75
12/13/2022,45.279999
12/14/2022,45.740002
12/15/2022,43.73
12/16/2022,44.220001
12/19/2022,42.900002
12/20/2022,43.07
12/21/2022,43.860001
12/22/2022,42.880001
12/23/2022,43.310001
12/27/2022,42.259998
12/28/2022,41.299999
12/29/2022,42.810001
12/30/2022,42.939999
1/3/2023,42.16
1/4/2023,44.299999
1/5/2023,44.110001
1/6/2023,45.279999
1/9/2023,45.720001
1/10/2023,47.299999
1/11/2023,47.700001
1/12/2023,49.400002
1/13/2023,50.290001
1/17/2023,50.299999
1/18/2023,49.310001
1/19/2023,49.400002
1/20/2023,49.82
1/23/2023,50.099998
1/24/2023,49.73
1/25/2023,51.049999
1/26/2023,51.32
1/27/2023,51.02
1/30/2023,50.16
1/31/2023,51.34
2/1/2023,51.84
2/2/2023,53.580002
2/3/2023,53.470001
2/6/2023,52.43
2/7/2023,51.799999
2/8/2023,51.490002
2/9/2023,50.759998
2/10/2023,49.580002
2/13/2023,50.16
2/14/2023,50.580002
2/15/2023,50.27
2/16/2023,49.119999
2/17/2023,49.09
2/21/2023,47.779999
2/22/2023,47.52
2/23/2023,47.709999
2/24/2023,47.299999
2/27/2023,47.919998
2/28/2023,47.830002
3/1/2023,48.220001
3/2/2023,47.98
3/3/2023,48.439999
3/6/2023,47.900002
3/7/2023,48.509998
3/8/2023,49.209999
3/9/2023,47.52
3/10/2023,46.099998
3/13/2023,44.080002
3/14/2023,42.259998
3/15/2023,40.380001
3/16/2023,40.48
3/17/2023,39.290001
3/20/2023,39.27
3/21/2023,40.560001
3/22/2023,39.400002
3/23/2023,38.5
3/24/2023,38.130001
3/27/2023,38.990002
3/28/2023,39.810001
3/29/2023,40.630001
3/30/2023,40.98
3/31/2023,41.959999
4/3/2023,42.09
4/4/2023,41.970001
4/5/2023,41.950001
4/6/2023,42.040001
4/10/2023,42.43
4/11/2023,43.18
4/12/2023,41.98
4/13/2023,42.380001
4/14/2023,41.91
4/17/2023,42.639999
4/18/2023,42.549999
4/19/2023,43.650002
4/20/2023,43.560001
4/21/2023,44.41
4/24/2023,44.049999
4/25/2023,42.5
4/26/2023,42.240002
4/27/2023,42.970001
4/28/2023,43.459999
5/1/2023,43.490002
5/2/2023,43.369999
5/3/2023,43.470001
5/4/2023,42.09
5/5/2023,43.16
5/8/2023,43.459999
5/9/2023,43.900002
5/10/2023,43.110001
5/11/2023,43.049999
5/12/2023,42.720001
5/15/2023,43.34
5/16/2023,42.639999
5/17/2023,45.25
5/18/2023,45.119999
5/19/2023,44.52
5/22/2023,44.919998
5/23/2023,44.830002
5/24/2023,44.029999
5/25/2023,45.119999
5/26/2023,45.099998
5/30/2023,45.209999
5/31/2023,44.93
6/1/2023,44.84
6/2/2023,46.099998
6/5/2023,46.279999
6/6/2023,47.459999
6/7/2023,48.360001
6/8/2023,48.650002
6/9/2023,48.650002
6/12/2023,49.580002
6/13/2023,50.82
